	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28
99	0.41102767	0.0	0.44688308	0.0	0.10165012	0.0	0.045139313	0.35298288	0.0	0.09587169	0.0	0.0	0.0	0.67886233	0.4769578	0.0	0.0	1.3206847	0.0	0.3467785	0.0	0.0	0.23705435	0.0	0.31808853	0.0	0.43401098	0.672374
100	0.0	0.0	0.52665913	0.0	0.28249788	0.0	0.14328647	0.3755337	0.0	0.08561039	0.0	0.0	0.0	0.2793759	0.0	0.0	0.19846928	0.9365673	0.0	0.5559126	0.0	0.36001778	0.00461483	0.0654068	0.4497087	1.0644518	0.041755915	0.2017641
101	0.0	0.0	0.3696314	0.0	0.2964549	0.0	0.0	0.63205755	0.0	0.0	0.0	0.0	0.0	0.35018897	0.0	0.0	0.40459836	0.33020437	0.0	0.5607976	0.0	0.05432272	0.107937574	0.0	0.22665167	0.4639125	0.34448195	0.41400838
102	0.14142072	0.10976416	0.54864013	0.0	0.23417473	0.0	0.0	0.5108999	0.0	0.071410894	0.15143836	0.0	0.0	0.0665344	0.29620624	0.0	0.018814445	0.79347944	0.072417736	0.3814727	0.0	0.15537763	0.37647343	0.0	0.22505009	0.0	0.6060543	0.78574336
103	0.26034737	0.0	0.40336692	0.0	0.37726712	0.0	0.0	0.27951562	0.0	0.5197203	0.0	0.0	0.0	0.32659268	0.61955476	0.0	0.6094115	1.1570253	0.25677252	0.45500696	0.0	0.4104557	0.56809545	0.0669713	0.2868228	0.35811102	0.0	2.0378485
104	0.106239915	0.0	0.29697526	0.0	0.21337461	0.0	0.0	0.020909905	0.0	0.6710918	0.22266531	0.0	0.0	0.0	0.7956786	1.072332	0.5868193	0.26601708	0.0	0.3266765	0.0	0.44745612	0.63236046	0.03101778	0.19521987	0.006152153	0.29415178	0.0
105	0.0	0.0	0.29930365	0.0	0.32875633	0.0	0.0	0.23951995	0.0	0.45115566	0.0	0.0	0.0	0.44491208	0.0	0.0	0.474653	0.07751942	0.738011	0.5013727	0.0	0.18788671	0.47368312	0.19929886	0.38532662	0.69232285	0.22862363	0.906769
106	0.0	0.0	0.5200733	0.58301765	0.8073578	0.0	0.0	0.33747828	0.0	0.72189736	0.0	0.0	0.0	0.7585626	0.0	0.0	0.71310234	0.102201104	0.0	0.41119134	0.0	0.59455323	0.57716846	0.16242051	0.75297475	1.9024988	0.3790574	0.0
107	0.0	0.0	0.42918193	0.0	0.35204935	0.0	0.0	0.7118701	0.0	0.33256721	0.0	0.0	0.0	0.0	1.1387305	0.62379324	0.015555263	0.61988294	1.9326992	0.28834617	0.0	0.29819798	0.45653367	0.0	0.10127854	0.0	0.5745895	1.3408608
108	0.832236	0.11760837	0.43126237	0.07177359	0.277483	0.0	0.0	1.0451664	0.0	0.8763077	0.0	0.0	0.0	0.0	1.7898674	1.1096915	0.5234047	0.7151674	0.58459634	0.39246023	0.0	0.55798626	0.7373326	0.0	0.49464226	0.022311926	0.45118666	0.7998068
109	0.3070277	0.0	0.27552354	0.0	0.33832073	0.0	0.0	0.5790838	0.0	0.72614837	0.0	0.0	0.0	0.27770185	0.0	0.42517722	0.6017823	0.49614275	0.6554296	0.39865744	0.0	0.3057177	0.5862613	0.02483344	0.32922196	0.59737074	0.31417966	1.4039811
110	0.43068552	0.0	0.32129824	0.0	0.4129145	0.0	0.0	0.36365712	0.0	0.35032558	0.0	0.0	0.0	0.0	0.37174845	1.0700699	1.1694026	0.14059603	1.5305066	0.52575004	0.0	0.7029228	0.34240985	0.0	0.47101855	0.9277245	0.02636528	1.251287
111	0.0	0.0	0.36382258	0.0	0.38678765	0.0	0.0	0.29638994	0.0	0.5556259	0.0	0.0	0.0	0.0	1.0234022	0.7748095	0.7986219	0.0	0.8411937	0.69645154	0.0	0.7966161	0.5887277	0.0	0.12805378	0.3596474	0.58754206	0.0
112	0.13116968	0.0	0.53971636	0.0	0.53987026	0.0	0.0	0.84019864	0.0	0.42865252	0.0	0.0	0.0	0.0	0.8552551	0.0	0.63914084	0.8898213	0.0	0.4936186	0.0	0.7276559	0.8075235	0.0	0.33446455	0.0	0.50140357	0.47088838
113	0.0	0.0	0.5497073	0.0	0.61169076	0.0	0.0	0.34089816	0.0	0.25856757	0.0	0.0	0.0	0.0	0.0	0.0	0.7688813	0.82685876	0.0	0.47877872	0.0	0.45446372	0.6536207	0.0	0.8569274	0.76125944	0.56141543	1.2578068
114	0.0	0.0	0.6543335	0.4922952	0.65520406	0.0	0.0	0.44639528	0.0	0.5610442	0.0	0.0	0.0	0.0	0.6720314	0.0	0.593822	1.3814514	0.0	0.68868434	0.0	0.45311785	0.42778563	0.0	0.14143836	0.5118581	0.8103323	0.0
115	0.1684699	0.0	0.5885743	0.0	0.43341184	0.0	0.0	0.3875345	0.0	0.6465378	0.0	0.0	0.0	0.03657508	0.0	0.0	0.94984365	1.7318885	0.0	0.6673187	0.0	0.39848232	0.5525048	0.0	0.58608556	0.3572967	0.53811836	0.33415055
116	0.00040400028	0.0	0.6372613	0.0	0.6316476	0.0	0.0	0.96927655	0.0	0.86712456	0.012790918	0.0	0.0	0.0	2.5370045	0.4492818	0.85384846	1.1801012	0.844934	0.31756055	0.0	0.7130079	0.7584188	0.0	0.4646237	0.34674978	0.76770306	0.0
117	0.0	0.0	0.8085958	0.0	0.8421769	0.0	0.0	0.8589684	0.0	0.6205034	0.0	0.0	0.0	0.0	0.095673084	0.7755772	0.7647431	0.0	0.8602126	0.6101774	0.0	0.7040534	0.7747481	0.0	0.5001738	0.9442748	0.822155	0.0
118	0.0	0.0	0.79572856	0.0	0.9112601	0.0	0.0	0.9151491	0.0	0.7757771	0.0	0.0	0.0	0.0	1.059031	0.0	0.89069533	1.0220134	0.0	0.6010579	0.0	0.81442475	0.84851503	0.0	0.5959482	1.8695728	0.57897496	0.0
119	0.0	0.0	0.8024665	0.0	0.6248174	0.0	0.0	0.8851198	0.0	0.6212497	0.0	0.0	0.0	0.0	2.362702	0.055163383	0.57700217	0.32846105	0.0	0.80284727	0.0	0.63816786	0.54040456	0.0	0.11617768	0.14922237	0.8097439	0.0
120	0.0	0.0	0.5789455	0.0	0.386554	0.0	0.0	0.27875078	0.0	0.5429411	0.0	0.0	0.0	0.030869126	0.0	0.41727698	0.99297	0.6047138	0.0	0.7785219	0.0	0.4605751	0.67429304	0.0	1.0551422	1.3391548	0.36960173	1.5887352
121	0.0	0.0	0.6751915	0.0	0.8351517	0.0	0.0	0.8602413	0.0	0.7596381	0.0	0.0	0.0	0.0	1.7986012	0.0	0.9294362	0.78605175	1.1568344	0.47748196	0.0	0.653579	0.93203664	0.0	0.6735985	1.3239883	0.8224292	1.1639477
122	0.0	0.0	0.4863633	0.0	0.74126005	0.0	0.0	0.86417425	0.0	1.0350966	0.0	0.0	0.0	0.0	0.34839392	0.008841753	0.85384226	0.0	1.5857761	0.496812	0.0	0.97379327	0.9358425	0.0	0.8630905	1.686993	0.78086114	0.89771134
123	0.0	0.0	0.6380404	0.0	0.8470354	0.0	0.0	0.82681286	0.0	0.82232666	0.0	0.0	0.0	0.0	0.8374121	0.8718661	0.9863546	0.09910917	0.84958416	0.6982831	0.0	0.7788825	1.1181655	0.0	0.93937945	0.2940215	0.8768816	0.0
124	0.0	0.0	0.63261044	0.0	0.8523514	0.0	0.0	0.6637782	0.0	1.2152927	0.0	0.0	0.0	0.0	0.29557467	0.49064386	1.0472374	0.0	1.4443084	0.7953347	0.0	1.1070755	1.0882893	0.0	0.87443423	1.1417235	0.80371785	0.0
125	0.0	0.0	0.56716835	0.0	0.9052248	0.0	0.0	0.93471706	0.0	1.1370573	0.0	0.0	0.0	0.0	0.0	1.1001855	0.70903337	0.0	2.7896757	0.5208026	0.0	1.0552754	0.96623445	0.0	0.98654103	1.9436766	0.6311054	0.632779
126	0.0	0.0	1.0482129	0.0	0.70684004	0.0	0.0	0.77249944	0.0	0.84105206	0.0	0.0	0.0	0.0	0.2691989	0.11092186	0.840853	0.7064904	0.0	1.0724381	0.0	0.9122679	0.72666097	0.0	0.76840734	1.9705046	0.7331438	0.0
127	0.0	0.0	0.76811373	0.0	0.93956876	0.0	0.0	1.0265652	0.0	0.4636283	0.0	0.0	0.0	0.0	0.5546832	0.0	0.96222734	0.052958727	0.7405484	1.0199414	0.0	0.6309886	0.7767594	0.0	0.5746348	0.96094024	1.0294337	0.0
128	0.0	0.0	0.9711684	0.0	0.8848772	0.0	0.0	1.0606617	0.0	0.7379906	0.0	0.0	0.0	0.0	0.67862916	0.0	0.65758824	0.8236115	0.46318346	0.8810152	0.0	0.77691364	0.9901717	0.0	0.7515068	0.22516537	1.1421006	0.102075696
129	0.0	0.0	1.0221628	0.0	0.9399986	0.0	0.0	0.71182215	0.0	0.52917504	0.0	0.0	0.0	0.0	0.70984244	0.0	0.78071046	1.5876269	0.0	1.0130762	0.0	0.60842085	0.8329067	0.0	0.42769837	0.0	0.97964525	0.0
130	0.0	0.0	0.7691463	0.0	0.97244453	0.0	0.0	0.7818693	0.0	0.58193207	0.0	0.0	0.0	0.0	0.0	0.0	1.0386591	1.5539227	0.0	1.1054462	0.0	0.74505544	0.7431178	0.0	0.928118	0.6058842	1.008327	0.0
131	0.0	0.0	1.1407946	0.0	1.2311299	0.0	0.0	1.0333036	0.0	0.9337809	0.0	0.0	0.0	0.0	1.8655419	0.8493043	0.6727359	0.17947519	0.0	0.9427937	0.0	0.97531676	0.9531443	0.0	0.7976506	1.3048917	1.2548532	0.0
132	0.0	0.0	1.0631262	0.0	1.2490251	0.0	0.0	1.1733471	0.0	0.89333916	0.0	0.0	0.0	0.0	2.6249752	0.0	0.6124222	0.71683645	0.0	0.8283714	0.0	1.0067949	1.1068838	0.0	0.3138919	0.85972846	1.3652024	0.0
133	0.0	0.0	1.110464	0.2802875	0.9771855	0.0	0.0	1.2547098	0.0	0.94339204	0.0	0.0	0.0	0.0	0.0	0.17548251	0.6009207	1.5270333	0.0	0.992561	0.0	0.8801937	1.0791595	0.0	0.7456846	0.5700468	1.2984762	0.4580742
134	0.0	0.0	0.89759696	0.0	0.9409864	0.0	0.0	0.8993987	0.0	0.7724395	0.0	0.0	0.0	0.0	0.52165914	0.030149579	0.8182671	1.1765263	0.0	1.0850784	0.0	0.8910477	0.7991228	0.0	0.63004804	0.6977228	1.0772481	0.6453533
135	0.0	0.0	1.0346373	0.0	0.9780426	0.0	0.0	0.8441073	0.0	1.0384874	0.0	0.0	0.0	0.0	0.4844854	0.0	0.6800189	1.4865303	0.05187738	1.147554	0.0	0.706615	1.0682914	0.0	0.82943654	0.4952712	1.2911272	0.0
136	0.0	0.0	1.2357558	0.0	0.97202826	0.0	0.0	1.392969	0.0	1.0171623	0.0	0.0	0.0	0.27665198	0.7509575	0.0	0.6579237	2.5825539	0.6688307	0.86304915	0.0	1.1498764	1.2007339	0.0	1.2546818	3.1888256	0.750865	1.8910874
137	0.0	0.0	1.0824326	0.0	1.1404059	0.0	0.0	1.0202969	0.0	0.49009275	0.0	0.0	0.0	0.0	0.18728876	0.2350483	1.4249432	0.8118272	0.6475157	1.0592171	0.0	1.1560926	1.3534634	0.0	0.73571825	1.9287487	1.0595279	0.0
138	0.0	0.0	1.0542396	0.0	1.1758015	0.0	0.0	0.9902111	0.0	0.7671356	0.0	0.0	0.0	0.0	0.70621824	0.0	1.2439117	0.57848537	0.056675673	1.0306841	0.0	1.1545432	1.400559	0.0	0.5870173	1.4384736	1.1545131	0.0
139	0.0	0.0	0.8960377	0.0	1.1304009	0.0	0.0	1.488417	0.0	0.98650813	0.0	0.0	0.0	0.46404076	0.0	0.68831503	1.1436701	1.8718545	0.98283935	1.2039512	0.0	0.7389264	1.0310638	0.0	1.7949862	0.76895773	1.083761	0.83580637
140	0.0	0.0	1.073321	0.0	0.8168192	0.0	0.0	1.136316	0.0	0.9924705	0.0	0.0	0.0	0.0	0.23170996	0.74058187	0.90195966	0.23090196	0.20243263	1.070654	0.0	1.170418	1.2034178	0.0	0.7258146	1.8166643	1.0095448	0.82729596
141	0.4619056	0.0	0.87622035	0.0	1.2140889	0.0	0.0	1.3470532	0.0	0.81055117	0.0	0.0	0.0	0.0	0.9313135	2.5968242	1.0943544	1.0661237	0.57971245	1.1427556	0.0	0.9976256	1.0113766	0.0	0.9137733	0.0	1.1385086	0.0
142	0.059377074	0.0	0.89236534	0.0	0.999537	0.0	0.0	1.3610033	0.0	1.1347663	0.0	0.0	0.0	0.0	0.5913253	0.5634166	1.2342527	0.530149	0.35909176	1.1857468	0.0	1.2578623	1.0912313	0.0	0.8556521	0.9368516	1.2477028	0.89704955
143	0.0	0.0	0.95673835	0.0	1.3449397	0.0	0.0	1.0730292	0.0	1.283138	0.0	0.0	0.0	0.0	0.12268281	1.4230088	1.0862415	0.0	0.1582179	1.3894621	0.0	1.122767	1.1548846	0.0	1.2161679	1.1571695	1.2184873	0.0
144	1.4349971	0.0	0.8286041	0.0	1.171777	0.0	0.0	0.71649563	0.0	1.0686269	0.0	0.0	0.0	0.0	1.7563481	1.7944492	1.1270919	0.10762763	0.0	0.98535526	0.0	1.1325874	0.8401997	0.0	1.1449142	0.0	1.5554118	0.16219902
145	0.47210026	0.0	1.0708684	0.0	1.2480824	0.0	0.0	1.0633796	0.0	1.1779103	0.0	0.0	0.0	0.0	1.2499042	1.4573706	1.173058	0.48852837	0.0	1.4552325	0.0	1.1296315	0.9797232	0.0	1.0363019	0.0	1.2858992	0.0
146	0.0	0.0	1.4051727	0.0	1.237813	0.0	0.0	1.3182448	0.0	1.2726495	0.0	0.0	0.0	0.0	0.0	1.6165148	0.42661774	1.3594573	0.0	1.3300077	0.0	1.424736	0.84889746	0.0	1.3845286	1.3727568	1.3035944	1.2199646
147	0.0	0.0	1.357576	0.0	1.5888708	0.0	0.0	1.2324804	0.0	1.4217138	0.0	0.0	0.0	0.0	0.0	2.2756286	0.9640806	0.6373688	0.7030537	1.3201333	0.0	1.2312162	1.087879	0.0	1.2358365	0.0	0.9247639	0.21393597
148	0.93993014	0.0	1.3913263	0.0	1.2119031	0.0	0.0	1.1772496	0.0	0.7025976	0.0	0.0	0.0	0.0	0.34601665	0.580227	0.90078115	1.4962957	0.0	1.1441046	0.0	1.2827921	0.85294914	0.0	1.0383651	1.1344472	1.220046	2.5155833
149	0.0	0.0	1.4217721	0.0	1.4399383	0.0	0.0	0.9120301	0.0	1.0613806	0.0	0.0	0.0	0.0	0.0	0.20909667	1.0821564	1.4175406	1.315425	1.4023334	0.0	1.1748903	1.5650012	0.0	0.85079813	0.8435484	1.4479156	1.1683388
150	0.0	0.0	1.37768	0.0	1.4456139	0.0	0.0	0.96241677	0.0	1.174047	0.0	0.0	0.0	0.0	0.0	0.38321126	1.073041	1.2498753	1.4394192	1.3969918	0.0	1.062259	1.4786894	0.0	0.35472274	0.73988116	1.3938024	0.0
151	0.0	0.0	1.6678408	0.0	1.3950555	0.0	0.0	0.8881854	0.0	1.2765462	0.0	0.0	0.0	0.0	0.0	0.8688513	1.3285453	2.1435833	2.8971062	1.3916842	0.0	1.2845018	1.6824484	0.0	1.1385784	1.3890523	1.4269845	0.41091895
152	0.0	0.0	1.2881762	0.0	1.620347	0.0	0.0	1.038906	0.0	1.2054584	0.0	0.0	0.0	0.0	0.24871731	0.55416024	1.3958449	1.6544936	0.7314484	1.3936723	0.0	1.3404503	1.4647329	0.0	0.9624419	0.8790337	1.5848126	1.1941149
153	0.0	0.0	1.473857	0.0	1.4393699	0.0	0.0	1.633479	0.0	1.017946	0.0	0.0	0.0	0.0	0.50777817	1.3109933	1.1403098	1.2651038	0.0	1.3990618	0.0	1.5627322	1.2853775	0.0	1.5261416	0.3517152	1.3319468	0.32202876
154	0.0	0.0	1.1709307	0.0	1.447998	0.0	0.0	1.4185964	0.0	1.3986268	0.0	0.0	0.0	0.0	1.1135864	1.6878959	1.1734679	0.5126293	0.0	1.7582318	0.0	1.7325118	1.2889104	0.0	1.5815756	0.91369617	1.3933132	1.390481
155	0.0	0.0	1.3917395	0.0	1.4375858	0.0	0.0	1.4499065	0.0	1.5700178	0.0	0.0	0.0	0.0	0.6538694	1.3124155	1.5806797	1.2644923	0.0	1.3420144	0.0	1.7373123	1.2107768	0.0	1.3612676	0.792899	1.3772554	0.0
156	0.0	0.0	1.7024206	0.0	1.4303181	0.0	0.0	1.4015027	0.0	1.6238699	0.0	0.0	0.0	0.0	0.83719563	2.498456	1.601829	0.63869154	0.07682037	1.2971243	0.0	1.78139	1.5070028	0.0	1.9955115	0.62885654	1.4356043	0.33468425
157	0.0	0.0	1.5936555	0.0	1.5212636	0.0	0.0	1.1759738	0.0	1.7827888	0.0	0.0	0.0	0.0	0.5340066	2.3734407	1.8089733	0.33722603	0.2751397	1.6723584	0.0	1.6943951	1.4107463	0.0	2.0988166	1.359485	1.4388576	0.59735596
158	0.0	0.0	1.7597867	0.0	1.5681024	0.0	0.0	1.2957972	0.0	1.8570466	0.0	0.0	0.0	0.0	0.98870564	2.1263752	1.9411125	0.61241794	0.5110132	1.5772666	0.0	1.7762122	1.6184764	0.0	2.0858262	1.4105431	1.5120499	0.0
159	0.0	0.0	1.8738345	0.0	1.6811743	0.0	0.0	1.330253	0.0	1.3601174	0.0	0.0	0.0	0.0	1.037466	1.9342617	1.5551507	1.1527193	0.0	1.6893264	0.0	1.8227623	1.4156549	0.0	2.222404	1.2317146	1.4216034	0.0
160	0.0	0.0	1.4905127	0.0	1.4998052	0.0	0.0	1.6776842	0.0	1.2424693	0.0	0.0	0.0	0.0	0.51019335	1.1416897	1.2506554	1.6416352	0.0	1.4140362	0.0	1.5766003	1.231103	0.0	1.6920516	1.3770081	1.6157701	0.12533045
161	0.0	0.0	1.4996244	0.0	1.6657343	0.0	0.0	1.4259294	0.0	1.5405109	0.0	0.0	0.0	0.0	0.39485717	2.650237	1.1825881	1.528183	0.49090326	1.695515	0.0	1.652358	1.3710611	0.0	1.6488209	0.5704938	1.5761826	0.3141204
162	0.0	0.0	1.5848156	0.0	1.6069794	0.0	0.0	1.7142426	0.0	1.6812289	0.0	0.0	0.0	0.0	0.0	2.098875	1.4003158	0.85079527	0.55548567	1.6501814	0.0	1.504858	1.4721115	0.0	1.8916235	0.7573408	1.6466208	0.2238425
163	0.0	0.0	1.8221315	0.0	1.8499706	0.0	0.0	1.4109446	0.0	1.178288	0.0	0.0	0.0	0.0	0.0	1.7681674	1.3922739	1.0899999	0.8211858	1.5919157	0.0	1.5741224	1.4513512	0.0	1.4679053	2.4453607	1.4934669	0.0
164	0.0	0.0	1.4728047	0.0	1.9138482	0.0	0.0	1.1242105	0.0	1.5483918	0.0	0.0	0.0	0.0	0.40882683	1.092981	1.5956614	1.6248624	1.2066737	1.676087	0.0	1.3540206	1.8154867	0.0	0.9750855	1.1334804	1.7876148	1.0328715
165	0.0	0.0	1.4549478	0.0	1.6117251	0.0	0.0	1.4847347	0.0	1.3264933	0.0	0.0	0.0	0.0	0.0	0.6802403	1.6666965	1.634289	0.8158939	1.7843186	0.0	1.4270029	1.7023413	0.0	0.87543726	1.9171718	1.72283	0.0
166	0.0	0.0	1.6073028	0.0	1.779917	0.0	0.0	1.2564794	0.0	1.6999416	0.0	0.0	0.0	0.0	0.0	0.58529127	1.5113618	1.6270034	1.6240766	1.6913553	0.0	1.4256046	1.7258615	0.0	1.2748611	1.8648535	1.8552334	0.0
167	0.0	0.0	1.5751961	0.0	1.5395045	0.0	0.0	1.797032	0.0	1.4928572	0.0	0.0	0.0	0.0	2.0040455	1.6117138	1.5683131	1.2429531	0.0	1.6721674	0.0	1.9729488	1.4932477	0.0	1.8975718	0.7134322	1.7446525	0.0
168	0.0	0.0	1.6247944	0.0	1.6649206	0.0	0.0	1.7203351	0.0	2.2829611	0.0	0.0	0.0	0.0	2.1835027	1.75007	2.0325367	0.6137316	0.0	1.7113229	0.0	1.7901518	1.8110855	0.0	1.971107	0.10993564	1.7002947	0.0
169	0.0	0.0	1.5858439	0.0	1.5325878	0.0	0.0	1.735448	0.0	1.84864	0.0	0.0	0.0	0.0	1.7569013	1.7659134	1.7921433	1.1876209	0.0	1.5463756	0.0	1.7500715	1.4881153	0.0	1.7945185	0.77872837	1.6954155	0.0
170	0.0	0.0	1.7897424	0.0	1.6944163	0.0	0.0	1.8446022	0.0	1.3798704	0.0	0.0	0.0	0.0	0.8766432	1.3803715	1.8805935	1.2964122	0.0	1.7646016	0.0	1.9600902	1.7038033	0.0	1.879118	1.1476866	1.5721126	0.0
171	0.0	0.0	1.8620876	0.0	1.7308173	0.0	0.0	1.6940964	0.0	1.6274083	0.0	0.0	0.0	0.0	1.3965812	1.9552845	1.5214584	1.6446939	0.0	1.6802064	0.0	1.9820211	1.6746576	0.0	1.9035604	1.445737	1.7979844	0.0
172	0.0	0.0	2.22432	0.0	1.8282034	0.0	0.0	1.5437258	0.0	1.9802036	0.0	0.0	0.0	0.0	0.5612805	1.5909778	1.8401532	1.7070723	0.9587604	1.6457597	0.0	2.0107374	1.9982336	0.0	2.029714	0.58923805	1.6783829	0.0
173	0.0	0.0	1.9436971	0.0	1.6806357	0.0	0.0	1.6333877	0.0	2.266884	0.0	0.0	0.0	0.0	2.501196	2.2807207	2.2158213	1.3497996	0.25227892	1.850598	0.0	2.047687	1.925889	0.0	1.8378477	1.4048084	1.6799386	0.0
174	0.0	0.0	2.089344	0.0	1.7135301	0.0	0.0	1.4974695	0.0	2.2095644	0.0	0.0	0.0	0.0	0.52684855	2.169032	2.010776	1.2351136	0.9938598	1.6715263	0.0	2.0452476	2.1510446	0.0	2.3737538	1.2181269	1.7405818	0.0
